"","State","Type","County","Violent crime","Murder and nonnegligent manslaughter","Rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson","year"
"25281","COLORADO","Nonmetropolitan","Grand",7,0,0,0,7,156,35,117,4,0,2009
"25282","COLORADO","Nonmetropolitan","Gunnison",13,0,0,0,13,32,13,18,1,0,2009
"25283","COLORADO","Nonmetropolitan","Hinsdale",1,0,1,0,0,8,0,7,1,0,2009
"25284","COLORADO","Nonmetropolitan","Huerfano",0,0,0,0,0,5,0,5,0,0,2009
"25285","COLORADO","Nonmetropolitan","Jackson",1,0,0,0,1,17,14,2,1,0,2009
"25286","COLORADO","Nonmetropolitan","Kiowa",0,0,0,0,0,0,0,0,0,0,2009
"25287","COLORADO","Nonmetropolitan","Kit Carson",9,0,0,0,9,30,9,21,0,1,2009
"25288","COLORADO","Nonmetropolitan","Lake",5,0,0,0,5,26,7,17,2,0,2009
"25289","COLORADO","Nonmetropolitan","La Plata",51,0,2,1,48,247,86,142,19,3,2009
"25290","COLORADO","Nonmetropolitan","Lincoln",1,0,0,0,1,0,0,0,0,0,2009
"25291","COLORADO","Nonmetropolitan","Logan",4,0,0,0,4,51,5,41,5,0,2009
"25292","COLORADO","Nonmetropolitan","Mineral",0,0,0,0,0,2,0,2,0,0,2009
"25293","COLORADO","Nonmetropolitan","Moffat",7,0,0,0,7,31,13,15,3,0,2009
"25294","COLORADO","Nonmetropolitan","Montezuma",34,0,0,1,33,185,64,98,23,0,2009
"25295","COLORADO","Nonmetropolitan","Montrose",36,0,2,0,34,136,25,95,16,1,2009
"25296","COLORADO","Nonmetropolitan","Morgan",3,0,0,3,0,40,10,28,2,3,2009
"25297","COLORADO","Nonmetropolitan","Otero",15,0,1,0,14,58,16,39,3,0,2009
"25298","COLORADO","Nonmetropolitan","Ouray",4,0,0,0,4,18,4,13,1,0,2009
"25299","COLORADO","Nonmetropolitan","Phillips",2,0,1,0,1,3,1,2,0,0,2009
"25300","COLORADO","Nonmetropolitan","Pitkin",8,0,2,0,6,79,10,62,7,0,2009
"25301","COLORADO","Nonmetropolitan","Prowers",2,0,1,0,1,16,3,12,1,0,2009
"25302","COLORADO","Nonmetropolitan","Rio Blanco",2,0,0,0,2,8,1,6,1,0,2009
"25303","COLORADO","Nonmetropolitan","Rio Grande",16,2,1,0,13,25,9,15,1,0,2009
"25304","COLORADO","Nonmetropolitan","Routt",21,0,0,0,21,99,23,70,6,2,2009
"25305","COLORADO","Nonmetropolitan","Saguache",12,0,0,0,12,19,5,14,0,2,2009
"25306","COLORADO","Nonmetropolitan","San Juan",0,0,0,0,0,15,2,13,0,2,2009
"25307","COLORADO","Nonmetropolitan","San Miguel",3,0,0,0,3,36,8,24,4,0,2009
"25308","COLORADO","Nonmetropolitan","Sedgwick",4,0,0,0,4,15,6,9,0,0,2009
"25309","COLORADO","Nonmetropolitan","Summit",25,1,8,5,11,376,45,319,12,1,2009
"25310","COLORADO","Nonmetropolitan","Washington",12,0,2,0,10,63,21,34,8,0,2009
"25311","COLORADO","Nonmetropolitan","Yuma",7,0,3,0,4,21,2,19,0,0,2009
"25312","DELAWARE","Metropolitan","New Castle County Police Department",1221,8,69,340,804,6506,1864,4089,553,8,2009
"25313","FLORIDA","Metropolitan","Alachua",772,2,49,113,608,3311,1220,1891,200,20,2009
"25314","FLORIDA","Metropolitan","Baker",63,1,12,8,42,379,68,298,13,1,2009
"25315","FLORIDA","Metropolitan","Bay",393,6,54,47,286,2700,738,1795,167,1,2009
"25316","FLORIDA","Metropolitan","Brevard",1044,4,67,126,847,5644,1248,4123,273,15,2009
"25317","FLORIDA","Metropolitan","Broward",324,2,22,94,206,1050,221,746,83,4,2009
"25318","FLORIDA","Metropolitan","Charlotte",439,2,18,59,360,3821,947,2702,172,1,2009
"25319","FLORIDA","Metropolitan","Clay",799,12,44,102,641,4127,933,3025,169,44,2009
"25320","FLORIDA","Metropolitan","Collier",1000,14,49,188,749,4971,1191,3566,214,17,2009
"25321","FLORIDA","Metropolitan","Escambia",2248,15,167,534,1532,9833,2610,6593,630,48,2009
"25322","FLORIDA","Metropolitan","Flagler",216,3,22,38,153,2028,525,1419,84,6,2009
"25323","FLORIDA","Metropolitan","Gadsden",364,2,2,17,343,712,379,331,2,0,2009
"25324","FLORIDA","Metropolitan","Gilchrist",18,2,0,0,16,207,94,95,18,0,2009
"25325","FLORIDA","Metropolitan","Hernando",550,3,46,69,432,4891,1372,3334,185,7,2009
"25326","FLORIDA","Metropolitan","Hillsborough",3893,34,166,978,2715,26637,7515,17141,1981,47,2009
"25327","FLORIDA","Metropolitan","Indian River",304,3,10,46,245,2727,696,1925,106,4,2009
"25328","FLORIDA","Metropolitan","Jefferson",82,0,6,2,74,152,65,76,11,1,2009
"25329","FLORIDA","Metropolitan","Lake",711,2,50,55,604,3351,1141,1981,229,24,2009
"25330","FLORIDA","Metropolitan","Lee",1398,20,81,407,890,10549,3862,5931,756,69,2009
"25331","FLORIDA","Metropolitan","Leon",339,4,18,47,270,1460,768,607,85,22,2009
"25332","FLORIDA","Metropolitan","Manatee",1874,22,82,396,1374,9969,2459,7027,483,19,2009
"25333","FLORIDA","Metropolitan","Marion",1386,9,120,103,1154,4937,1606,3063,268,3,2009
"25334","FLORIDA","Metropolitan","Martin",402,5,14,133,250,2925,796,2000,129,15,2009
"25335","FLORIDA","Metropolitan","Miami-Dade",7815,86,273,2314,5142,47849,9283,33643,4923,70,2009
"25336","FLORIDA","Metropolitan","Nassau",357,2,2,13,340,1252,390,776,86,10,2009
"25337","FLORIDA","Metropolitan","Okaloosa",290,3,28,76,183,3477,723,2582,172,3,2009
"25338","FLORIDA","Metropolitan","Orange",5885,44,332,1636,3873,30070,9178,18260,2632,0,2009
"25339","FLORIDA","Metropolitan","Osceola",954,7,20,105,822,6195,2347,3555,293,1,2009
"25340","FLORIDA","Metropolitan","Palm Beach",2656,24,151,812,1669,18059,5095,11597,1367,79,2009
"25341","FLORIDA","Metropolitan","Pasco",1443,11,102,338,992,13392,3809,8723,860,92,2009
"25342","FLORIDA","Metropolitan","Pinellas",1149,9,95,210,835,7725,1868,5404,453,33,2009
"25343","FLORIDA","Metropolitan","Polk",1511,16,104,195,1196,10648,3975,6074,599,0,2009
"25344","FLORIDA","Metropolitan","Santa Rosa",211,0,30,17,164,1483,415,983,85,5,2009
"25345","FLORIDA","Metropolitan","Sarasota",717,8,29,134,546,8370,2065,5922,383,6,2009
"25346","FLORIDA","Metropolitan","Seminole",725,6,31,116,572,3468,987,2238,243,4,2009
"25347","FLORIDA","Metropolitan","St. Johns",476,3,13,61,399,4106,961,2927,218,3,2009
"25348","FLORIDA","Metropolitan","St. Lucie",286,0,24,44,218,1779,611,1086,82,13,2009
"25349","FLORIDA","Metropolitan","Volusia",848,7,68,176,597,5813,1830,3518,465,29,2009
"25350","FLORIDA","Metropolitan","Wakulla",124,1,10,12,101,714,187,503,24,0,2009
"25351","FLORIDA","Nonmetropolitan","Bradford",115,0,10,8,97,428,207,176,45,3,2009
"25352","FLORIDA","Nonmetropolitan","Calhoun",11,2,1,0,8,65,23,39,3,0,2009
"25353","FLORIDA","Nonmetropolitan","Citrus",497,2,26,42,427,2831,771,1916,144,26,2009
"25354","FLORIDA","Nonmetropolitan","Columbia",179,3,11,18,147,1274,525,670,79,0,2009
"25355","FLORIDA","Nonmetropolitan","DeSoto",204,0,9,30,165,837,365,444,28,3,2009
"25356","FLORIDA","Nonmetropolitan","Dixie",84,0,10,6,68,527,230,279,18,0,2009
"25357","FLORIDA","Nonmetropolitan","Franklin",65,0,6,2,57,190,56,130,4,3,2009
"25358","FLORIDA","Nonmetropolitan","Glades",33,0,2,3,28,217,85,123,9,3,2009
"25359","FLORIDA","Nonmetropolitan","Gulf",69,1,3,1,64,154,44,100,10,0,2009
"25360","FLORIDA","Nonmetropolitan","Hamilton",56,1,9,7,39,199,68,119,12,0,2009
"25361","FLORIDA","Nonmetropolitan","Hardee",49,0,10,13,26,476,136,312,28,0,2009
"25362","FLORIDA","Nonmetropolitan","Hendry",189,5,4,23,157,1034,586,378,70,6,2009
"25363","FLORIDA","Nonmetropolitan","Highlands",144,3,4,22,115,1805,620,1097,88,9,2009
"25364","FLORIDA","Nonmetropolitan","Holmes",48,0,3,1,44,234,69,139,26,1,2009
"25365","FLORIDA","Nonmetropolitan","Jackson",211,1,15,16,179,586,203,347,36,4,2009
"25366","FLORIDA","Nonmetropolitan","Lafayette",24,1,1,3,19,76,37,36,3,0,2009
"25367","FLORIDA","Nonmetropolitan","Levy",199,1,13,12,173,968,402,503,63,7,2009
"25368","FLORIDA","Nonmetropolitan","Madison",113,3,4,17,89,303,128,167,8,2,2009
"25369","FLORIDA","Nonmetropolitan","Monroe",218,2,10,11,195,2174,541,1548,85,0,2009
"25370","FLORIDA","Nonmetropolitan","Okeechobee",231,3,14,12,202,993,449,514,30,2,2009
"25371","FLORIDA","Nonmetropolitan","Putnam",617,2,43,80,492,2459,1199,1109,151,4,2009
"25372","FLORIDA","Nonmetropolitan","Sumter",160,1,24,16,119,761,261,467,33,2,2009
"25373","FLORIDA","Nonmetropolitan","Suwannee",129,0,8,3,118,507,157,294,56,1,2009
"25374","FLORIDA","Nonmetropolitan","Taylor",74,1,6,0,67,249,164,77,8,1,2009
"25375","FLORIDA","Nonmetropolitan","Union",37,1,4,2,30,122,51,59,12,0,2009
"25376","FLORIDA","Nonmetropolitan","Walton",155,4,6,7,138,1082,354,664,64,1,2009
"25377","FLORIDA","Nonmetropolitan","Washington",12,0,3,0,9,172,56,111,5,0,2009
"25378","GEORGIA","Metropolitan","Augusta-Richmond",1039,26,138,696,179,13925,3587,8712,1626,68,2009
"25379","GEORGIA","Metropolitan","Bartow",190,4,19,29,138,2430,691,1520,219,0,2009
"25380","GEORGIA","Metropolitan","Bibb",175,4,14,44,113,2343,675,1464,204,14,2009
"25381","GEORGIA","Metropolitan","Brantley",49,0,9,5,35,236,148,86,2,0,2009
"25382","GEORGIA","Metropolitan","Brooks",68,1,0,0,67,294,106,146,42,4,2009
"25383","GEORGIA","Metropolitan","Butts",72,3,12,12,45,522,125,333,64,2,2009
